# Forward reconstruction (consistency check), model R3: E=481 kJ/mol, lnA=94.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
296.166,0.541575,0.53002,,,,304.865,0.581609,0.548308
296.168,0.541866,0.530179,,,,304.866,0.581951,0.548483
296.169,0.542155,0.530336,,,,304.868,0.582293,0.548658
296.171,0.542443,0.530494,,,,304.87,0.582634,0.548832
296.172,0.542732,0.530651,,,,304.872,0.582976,0.549008
296.174,0.543021,0.530808,,,,304.873,0.583319,0.549183
296.175,0.54331,0.530966,,,,304.875,0.583661,0.549358
296.176,0.543598,0.531123,,,,304.877,0.584004,0.549533
296.178,0.543889,0.531282,,,,304.879,0.584345,0.549707
296.179,0.544178,0.531439,,,,304.88,0.584687,0.549882
296.181,0.544467,0.531596,,,,304.882,0.58503,0.550058
296.182,0.544756,0.531754,,,,304.884,0.585374,0.550233
296.184,0.545045,0.531911,,,,304.886,0.585717,0.550408
296.185,0.545336,0.53207,,,,304.887,0.58606,0.550583
296.186,0.545625,0.532227,,,,304.889,0.586403,0.550759
296.188,0.545914,0.532384,,,,304.891,0.586747,0.550934
296.189,0.546203,0.532542,,,,304.893,0.58709,0.551109
296.191,0.546492,0.532699,,,,304.894,0.587434,0.551284
296.192,0.546781,0.532857,,,,304.896,0.587778,0.55146
296.193,0.547072,0.533015,,,,304.898,0.588122,0.551635
296.195,0.547361,0.533173,,,,304.9,0.588464,0.551809
296.196,0.547651,0.53333,,,,304.901,0.588808,0.551984
296.198,0.54794,0.533488,,,,304.903,0.589152,0.55216
296.199,0.548229,0.533645,,,,304.905,0.589496,0.552335
296.201,0.548518,0.533803,,,,304.907,0.58984,0.55251
296.202,0.54881,0.533961,,,,304.909,0.590185,0.552686
296.203,0.549099,0.534119,,,,304.91,0.590529,0.552861
296.205,0.549388,0.534276,,,,304.912,0.590874,0.553036
296.206,0.549678,0.534434,,,,304.914,0.591219,0.553212
296.208,0.549969,0.534592,,,,304.916,0.591563,0.553387
296.209,0.550259,0.53475,,,,304.917,0.591906,0.553561
296.211,0.550548,0.534907,,,,304.919,0.592251,0.553737
296.212,0.550837,0.535065,,,,304.921,0.592596,0.553912
296.213,0.551129,0.535223,,,,304.923,0.59294,0.554087
296.215,0.551419,0.535381,,,,304.924,0.593285,0.554262
296.216,0.551708,0.535538,,,,304.926,0.59363,0.554437
296.218,0.551998,0.535696,,,,304.928,0.593976,0.554613
296.219,0.552287,0.535853,,,,304.93,0.594321,0.554788
296.22,0.552577,0.536011,,,,304.931,0.594667,0.554964
296.222,0.552867,0.536168,,,,304.933,0.595013,0.555139
296.223,0.553156,0.536326,,,,304.935,0.595359,0.555314
296.225,0.553446,0.536483,,,,304.937,0.595704,0.55549
296.226,0.553736,0.536641,,,,304.938,0.59605,0.555665
296.228,0.554025,0.536798,,,,304.94,0.596397,0.555841
296.229,0.554317,0.536957,,,,304.942,0.596741,0.556015
296.23,0.554607,0.537115,,,,304.944,0.597087,0.556191
296.232,0.554897,0.537272,,,,304.945,0.597433,0.556366
296.233,0.555187,0.53743,,,,304.947,0.59778,0.556542
296.235,0.555477,0.537587,,,,304.949,0.598127,0.556717
296.236,0.555767,0.537745,,,,304.951,0.598473,0.556893
296.238,0.556057,0.537902,,,,304.952,0.59882,0.557068
296.239,0.556347,0.53806,,,,304.954,0.599167,0.557244
296.24,0.556637,0.538218,,,,304.956,0.599514,0.557419
296.242,0.556927,0.538375,,,,304.958,0.599861,0.557595
296.243,0.557219,0.538534,,,,304.96,0.600206,0.557769
296.245,0.557509,0.538691,,,,304.961,0.600553,0.557945
296.246,0.557799,0.538849,,,,304.963,0.6009,0.55812
296.247,0.558089,0.539007,,,,304.965,0.601248,0.558296
296.249,0.558379,0.539164,,,,304.967,0.601595,0.558472
296.25,0.558669,0.539322,,,,304.968,0.601941,0.558646
296.252,0.558959,0.539479,,,,304.97,0.602289,0.558822
296.253,0.55925,0.539637,,,,304.972,0.602636,0.558997
296.255,0.55954,0.539795,,,,304.974,0.602982,0.559172
296.256,0.559832,0.539953,,,,304.975,0.60333,0.559347
296.257,0.560123,0.540111,,,,304.977,0.603678,0.559523
296.259,0.560413,0.540269,,,,304.979,0.604026,0.559699
296.26,0.560703,0.540426,,,,304.981,0.604375,0.559874
296.262,0.560994,0.540584,,,,304.982,0.604723,0.56005
296.263,0.561284,0.540742,,,,304.984,0.605071,0.560226
296.265,0.561574,0.540899,,,,304.986,0.60542,0.560401
296.266,0.561865,0.541057,,,,304.988,0.605768,0.560577
296.267,0.562155,0.541215,,,,304.989,0.606117,0.560753
296.269,0.562446,0.541372,,,,304.991,0.606466,0.560928
296.27,0.562738,0.541531,,,,304.993,0.606813,0.561103
296.272,0.563029,0.541689,,,,304.995,0.607161,0.561278
296.273,0.563319,0.541846,,,,304.996,0.60751,0.561454
296.274,0.56361,0.542004,,,,304.998,0.60786,0.56163
296.276,0.5639,0.542162,,,,305,0.608209,0.561806
296.277,0.564191,0.542319,,,,305.002,0.608558,0.561981
296.279,0.564482,0.542477,,,,305.003,0.608907,0.562157
296.28,0.564772,0.542635,,,,305.005,0.609257,0.562333
296.282,0.565063,0.542792,,,,305.007,0.609606,0.562508
296.283,0.565354,0.54295,,,,305.009,0.609956,0.562684
296.284,0.565646,0.543109,,,,305.011,0.610306,0.56286
296.286,0.565937,0.543267,,,,305.012,0.610656,0.563036
296.287,0.566228,0.543424,,,,305.014,0.611005,0.563211
296.289,0.566519,0.543582,,,,305.016,0.611355,0.563387
296.29,0.566809,0.54374,,,,305.018,0.611705,0.563563
296.292,0.5671,0.543897,,,,305.019,0.612056,0.563739
296.293,0.567391,0.544055,,,,305.021,0.612406,0.563914
296.294,0.567682,0.544213,,,,305.023,0.612756,0.56409
296.296,0.567973,0.544371,,,,305.025,0.613107,0.564266
296.297,0.568264,0.544528,,,,305.026,0.613457,0.564442
296.299,0.568555,0.544686,,,,305.028,0.613808,0.564617
296.3,0.568845,0.544844,,,,305.03,0.614156,0.564792
296.301,0.569136,0.545002,,,,305.032,0.614507,0.564968
296.303,0.569427,0.545159,,,,305.033,0.614858,0.565144
296.304,0.569718,0.545317,,,,305.035,0.615209,0.56532
296.306,0.570009,0.545475,,,,305.037,0.61556,0.565496
296.307,0.5703,0.545633,,,,305.039,0.615911,0.565671
296.309,0.570591,0.54579,,,,305.04,0.616262,0.565847
296.31,0.570882,0.545948,,,,305.042,0.616613,0.566023
296.311,0.571173,0.546106,,,,305.044,0.616965,0.566199
296.313,0.571464,0.546264,,,,305.046,0.617314,0.566374
296.314,0.571755,0.546421,,,,305.047,0.617666,0.56655
296.316,0.572047,0.546579,,,,305.049,0.618017,0.566725
296.317,0.572338,0.546737,,,,305.051,0.618369,0.566901
296.319,0.572629,0.546895,,,,305.053,0.618721,0.567077
296.32,0.57292,0.547053,,,,305.055,0.61907,0.567252
296.321,0.573213,0.547211,,,,305.056,0.619422,0.567428
296.323,0.573504,0.547369,,,,305.058,0.619774,0.567604
296.324,0.573796,0.547527,,,,305.06,0.620126,0.56778
296.326,0.574087,0.547685,,,,305.062,0.620479,0.567956
296.327,0.574378,0.547843,,,,305.063,0.620831,0.568132
296.328,0.574669,0.548,,,,305.065,0.621183,0.568308
296.33,0.57496,0.548158,,,,305.067,0.621536,0.568483
296.331,0.575252,0.548316,,,,305.069,0.621888,0.568659
296.333,0.575543,0.548474,,,,305.07,0.622239,0.568834
296.334,0.575834,0.548632,,,,305.072,0.622591,0.56901
296.336,0.576126,0.54879,,,,305.074,0.622944,0.569186
296.337,0.576417,0.548947,,,,305.076,0.623297,0.569362
296.338,0.576708,0.549105,,,,305.077,0.62365,0.569538
296.34,0.577,0.549263,,,,305.079,0.624003,0.569714
296.341,0.577291,0.549421,,,,305.081,0.624356,0.56989
296.343,0.577583,0.549579,,,,305.083,0.624709,0.570066
296.344,0.577874,0.549736,,,,305.084,0.62506,0.570241
296.346,0.578166,0.549894,,,,305.086,0.625413,0.570417
296.347,0.578457,0.550052,,,,305.088,0.625767,0.570593
296.348,0.578749,0.55021,,,,305.09,0.62612,0.570769
296.35,0.57904,0.550368,,,,305.091,0.626471,0.570944
296.351,0.579332,0.550526,,,,305.093,0.626825,0.57112
296.353,0.579623,0.550684,,,,305.095,0.627179,0.571296
296.354,0.579915,0.550841,,,,305.097,0.627532,0.571472
296.355,0.580206,0.550999,,,,305.098,0.627886,0.571648
296.357,0.580498,0.551157,,,,305.1,0.62824,0.571824
296.358,0.580787,0.551314,,,,305.102,0.628594,0.572
296.36,0.581079,0.551472,,,,305.104,0.628948,0.572176
296.361,0.581371,0.55163,,,,305.106,0.629302,0.572352
296.363,0.581662,0.551788,,,,305.107,0.629656,0.572528
296.364,0.581954,0.551945,,,,305.109,0.630011,0.572704
296.365,0.582245,0.552103,,,,305.111,0.630365,0.57288
296.367,0.582537,0.552261,,,,305.113,0.630719,0.573056
296.368,0.582829,0.552419,,,,305.114,0.631072,0.573232
296.37,0.583121,0.552577,,,,305.116,0.631427,0.573408
296.371,0.583412,0.552735,,,,305.118,0.631781,0.573584
296.372,0.583704,0.552893,,,,305.12,0.632136,0.57376
296.374,0.583996,0.553051,,,,305.121,0.632491,0.573936
296.375,0.584288,0.553209,,,,305.123,0.632846,0.574112
296.377,0.584579,0.553367,,,,305.125,0.6332,0.574288
296.378,0.584871,0.553524,,,,305.127,0.633555,0.574464
296.38,0.585163,0.553682,,,,305.128,0.633911,0.57464
296.381,0.585455,0.55384,,,,305.13,0.634266,0.574816
296.382,0.585747,0.553998,,,,305.132,0.634621,0.574993
296.384,0.586039,0.554156,,,,305.134,0.634976,0.575169
296.385,0.58633,0.554314,,,,305.135,0.635332,0.575345
296.387,0.58662,0.554471,,,,305.137,0.635687,0.575521
296.388,0.586912,0.554629,,,,305.139,0.636043,0.575697
296.389,0.587204,0.554787,,,,305.141,0.636398,0.575873
296.391,0.587496,0.554945,,,,305.142,0.636754,0.576049
296.392,0.587788,0.555103,,,,305.144,0.63711,0.576225
296.394,0.588078,0.555259,,,,305.146,0.637465,0.576402
296.395,0.58837,0.555417,,,,305.148,0.637821,0.576578
296.397,0.588662,0.555575,,,,305.15,0.638177,0.576754
296.398,0.588954,0.555733,,,,305.151,0.638533,0.57693
296.399,0.589246,0.555891,,,,305.153,0.638889,0.577106
296.401,0.589538,0.556049,,,,305.155,0.639245,0.577283
296.402,0.58983,0.556207,,,,305.157,0.639602,0.577459
296.404,0.590122,0.556365,,,,305.158,0.639958,0.577635
296.405,0.590414,0.556523,,,,305.16,0.640312,0.57781
296.407,0.590704,0.55668,,,,305.162,0.640669,0.577986
296.408,0.590997,0.556838,,,,305.164,0.641025,0.578163
296.409,0.591289,0.556996,,,,305.165,0.641382,0.578339
296.411,0.591581,0.557154,,,,305.167,0.641738,0.578515
296.412,0.591873,0.557312,,,,305.169,0.642095,0.578691
296.414,0.592165,0.55747,,,,305.171,0.642452,0.578867
296.415,0.592458,0.557628,,,,305.172,0.642809,0.579044
296.416,0.59275,0.557786,,,,305.174,0.643165,0.57922
296.418,0.593042,0.557944,,,,305.176,0.643522,0.579396
296.419,0.593334,0.558102,,,,305.178,0.643879,0.579572
296.421,0.593627,0.55826,,,,305.179,0.644237,0.579749
296.422,0.593917,0.558416,,,,305.181,0.644594,0.579925
296.424,0.594209,0.558574,,,,305.183,0.644949,0.5801
296.425,0.594501,0.558732,,,,305.185,0.645306,0.580276
296.426,0.594794,0.55889,,,,305.186,0.645664,0.580453
296.428,0.595086,0.559048,,,,305.188,0.646021,0.580629
296.429,0.595378,0.559206,,,,305.19,0.646379,0.580805
296.431,0.595671,0.559364,,,,305.192,0.646736,0.580981
296.432,0.595961,0.559521,,,,305.193,0.647094,0.581158
296.433,0.596253,0.559679,,,,305.195,0.647451,0.581334
296.435,0.596546,0.559837,,,,305.197,0.647809,0.58151
296.436,0.596838,0.559995,,,,305.199,0.648167,0.581687
296.438,0.59713,0.560153,,,,305.201,0.648525,0.581863
296.439,0.597423,0.560311,,,,305.202,0.648881,0.582038
296.441,0.597715,0.560469,,,,305.204,0.649239,0.582215
296.442,0.598008,0.560627,,,,305.206,0.649597,0.582391
296.443,0.5983,0.560785,,,,305.208,0.649955,0.582567
296.445,0.598593,0.560943,,,,305.209,0.650313,0.582743
296.446,0.598885,0.561101,,,,305.211,0.650672,0.58292
296.448,0.599177,0.56126,,,,305.213,0.65103,0.583096
296.449,0.59947,0.561418,,,,305.215,0.651388,0.583272
296.451,0.599762,0.561576,,,,305.216,0.651747,0.583449
296.452,0.600053,0.561732,,,,305.218,0.652105,0.583625
296.453,0.600345,0.561891,,,,305.22,0.652464,0.583801
296.455,0.600638,0.562049,,,,305.222,0.652822,0.583978
296.456,0.60093,0.562207,,,,305.223,0.653181,0.584154
296.458,0.601223,0.562365,,,,305.225,0.65354,0.58433
296.459,0.601515,0.562523,,,,305.227,0.653899,0.584507
296.46,0.601808,0.562681,,,,305.229,0.654258,0.584683
296.462,0.602098,0.562838,,,,305.23,0.654617,0.58486
296.463,0.602391,0.562996,,,,305.232,0.654976,0.585036
296.465,0.602684,0.563154,,,,305.234,0.655335,0.585212
296.466,0.602976,0.563312,,,,305.236,0.655694,0.585389
296.468,0.603269,0.56347,,,,305.237,0.656051,0.585564
296.469,0.603559,0.563627,,,,305.239,0.65641,0.58574
296.47,0.603852,0.563785,,,,305.241,0.656769,0.585917
296.472,0.604144,0.563943,,,,305.243,0.657129,0.586093
296.473,0.604437,0.564101,,,,305.245,0.657488,0.58627
296.475,0.60473,0.564259,,,,305.246,0.657848,0.586446
296.476,0.605022,0.564417,,,,305.248,0.658207,0.586622
296.477,0.605315,0.564575,,,,305.25,0.658567,0.586799
296.479,0.605606,0.564732,,,,305.252,0.658926,0.586975
296.48,0.605898,0.56489,,,,305.253,0.659286,0.587152
296.482,0.606191,0.565048,,,,305.255,0.659644,0.587327
296.483,0.606484,0.565206,,,,305.257,0.660003,0.587503
296.485,0.606776,0.565364,,,,305.259,0.660363,0.58768
296.486,0.607067,0.565521,,,,305.26,0.660723,0.587856
296.487,0.60736,0.565679,,,,305.262,0.661083,0.588033
296.489,0.607652,0.565838,,,,305.264,0.661443,0.588209
296.49,0.607945,0.565996,,,,305.266,0.661803,0.588386
296.492,0.608236,0.566153,,,,305.267,0.662163,0.588562
296.493,0.608528,0.566311,,,,305.269,0.662524,0.588738
296.494,0.608821,0.566469,,,,305.271,0.662884,0.588915
296.496,0.609114,0.566627,,,,305.273,0.663244,0.589091
296.497,0.609407,0.566785,,,,305.274,0.663604,0.589268
296.499,0.609699,0.566943,,,,305.276,0.663965,0.589444
296.5,0.609992,0.567101,,,,305.278,0.664325,0.589621
296.502,0.610285,0.567259,,,,305.28,0.664688,0.589798
296.503,0.610576,0.567416,,,,305.281,0.665048,0.589975
296.504,0.610868,0.567574,,,,305.283,0.665409,0.590151
296.506,0.611161,0.567732,,,,305.285,0.66577,0.590328
296.507,0.611454,0.567891,,,,305.287,0.66613,0.590504
296.509,0.611747,0.568049,,,,305.289,0.666491,0.590681
296.51,0.61204,0.568207,,,,305.29,0.666852,0.590857
296.512,0.612332,0.568365,,,,305.292,0.667213,0.591034
296.513,0.612623,0.568522,,,,305.294,0.667574,0.59121
296.514,0.612916,0.56868,,,,305.296,0.667934,0.591386
296.516,0.613209,0.568838,,,,305.297,0.668298,0.591564
296.517,0.613502,0.568996,,,,305.299,0.668659,0.59174
296.519,0.613794,0.569154,,,,305.301,0.66902,0.591917
296.52,0.614085,0.569311,,,,305.303,0.669381,0.592093
296.521,0.614378,0.569469,,,,305.304,0.669742,0.59227
296.523,0.614671,0.569627,,,,305.306,0.670103,0.592446
296.524,0.614964,0.569786,,,,305.308,0.670467,0.592624
296.526,0.615256,0.569944,,,,305.31,0.670828,0.5928
296.527,0.615547,0.570101,,,,305.311,0.671189,0.592977
296.529,0.61584,0.570259,,,,305.313,0.671551,0.593153
296.53,0.616133,0.570417,,,,305.315,0.671912,0.59333
296.531,0.616426,0.570575,,,,305.317,0.672274,0.593507
296.533,0.616719,0.570733,,,,305.318,0.672635,0.593683
296.534,0.617011,0.570891,,,,305.32,0.672999,0.593861
296.536,0.617304,0.571049,,,,305.322,0.67336,0.594037
296.537,0.617595,0.571206,,,,305.324,0.673722,0.594214
296.538,0.617888,0.571365,,,,305.326,0.674084,0.59439
296.54,0.618181,0.571523,,,,305.327,0.674448,0.594568
296.541,0.618474,0.571681,,,,305.329,0.674809,0.594744
296.543,0.618767,0.571839,,,,305.331,0.675171,0.594921
296.544,0.619059,0.571997,,,,305.333,0.675533,0.595097
296.546,0.619352,0.572155,,,,305.334,0.675895,0.595274
296.547,0.619643,0.572312,,,,305.336,0.676257,0.59545
296.548,0.619936,0.57247,,,,305.338,0.676619,0.595627
296.55,0.620229,0.572629,,,,305.34,0.676981,0.595804
296.551,0.620522,0.572787,,,,305.341,0.677343,0.59598
296.553,0.620815,0.572945,,,,305.343,0.677705,0.596157
296.554,0.621108,0.573103,,,,305.345,0.678068,0.596333
296.555,0.6214,0.573261,,,,305.347,0.678432,0.596511
296.557,0.621693,0.573419,,,,305.348,0.678794,0.596687
296.558,0.621986,0.573577,,,,305.35,0.679156,0.596864
296.56,0.622279,0.573736,,,,305.352,0.679519,0.59704
296.561,0.622572,0.573894,,,,305.354,0.679881,0.597217
296.563,0.622865,0.574052,,,,305.355,0.680243,0.597394
296.564,0.623158,0.57421,,,,305.357,0.680606,0.59757
296.565,0.623451,0.574368,,,,305.359,0.680968,0.597747
296.567,0.623744,0.574526,,,,305.361,0.681331,0.597923
296.568,0.624035,0.574683,,,,305.362,0.681694,0.5981
296.57,0.62433,0.574843,,,,305.364,0.682056,0.598276
296.571,0.62462,0.575,,,,305.366,0.682419,0.598453
296.573,0.624913,0.575158,,,,305.368,0.682781,0.59863
296.574,0.625206,0.575316,,,,305.37,0.683146,0.598807
296.575,0.625499,0.575474,,,,305.371,0.683509,0.598984
296.577,0.625792,0.575632,,,,305.373,0.683872,0.59916
296.578,0.626085,0.57579,,,,305.375,0.684235,0.599337
296.58,0.626378,0.575949,,,,305.377,0.6846,0.599515
296.581,0.626671,0.576107,,,,305.378,0.684962,0.599691
296.582,0.626964,0.576265,,,,305.38,0.685325,0.599868
296.584,0.627257,0.576423,,,,305.382,0.685688,0.600044
296.585,0.62755,0.576581,,,,305.384,0.686051,0.600221
296.587,0.627842,0.576739,,,,305.385,0.686414,0.600398
296.588,0.628135,0.576897,,,,305.387,0.686777,0.600574
296.59,0.628428,0.577056,,,,305.389,0.68714,0.600751
296.591,0.628721,0.577214,,,,305.391,0.687504,0.600927
296.592,0.629014,0.577372,,,,305.392,0.687867,0.601104
296.594,0.629307,0.57753,,,,305.394,0.68823,0.601281
296.595,0.6296,0.577688,,,,305.396,0.688593,0.601457
296.597,0.629893,0.577846,,,,305.398,0.688956,0.601634
296.598,0.630186,0.578005,,,,305.399,0.68932,0.60181
296.599,0.630479,0.578163,,,,305.401,0.689683,0.601987
296.601,0.630772,0.578321,,,,305.403,0.690046,0.602164
296.602,0.631065,0.578479,,,,305.405,0.69041,0.60234
296.604,0.631357,0.578637,,,,305.406,0.690773,0.602517
296.605,0.63165,0.578795,,,,305.408,0.691136,0.602694
296.607,0.631943,0.578954,,,,305.41,0.691502,0.602871
296.608,0.632236,0.579112,,,,305.412,0.691865,0.603048
296.609,0.632529,0.57927,,,,305.414,0.692229,0.603224
296.611,0.632824,0.579429,,,,305.415,0.692592,0.603401
296.612,0.633117,0.579587,,,,305.417,0.692956,0.603578
296.614,0.63341,0.579746,,,,305.419,0.69332,0.603754
296.615,0.633703,0.579904,,,,305.421,0.693683,0.603931
296.617,0.633996,0.580062,,,,305.422,0.694047,0.604108
296.618,0.634288,0.58022,,,,305.424,0.694411,0.604284
296.619,0.634581,0.580378,,,,305.426,0.694774,0.604461
296.621,0.634874,0.580536,,,,305.428,0.69514,0.604638
296.622,0.635167,0.580695,,,,305.429,0.695504,0.604815
296.624,0.63546,0.580853,,,,305.431,0.695868,0.604992
296.625,0.635753,0.581011,,,,305.433,0.696231,0.605168
296.626,0.636046,0.581169,,,,305.435,0.696595,0.605345
296.628,0.636339,0.581327,,,,305.436,0.696959,0.605522
296.629,0.636631,0.581485,,,,305.438,0.697323,0.605698
296.631,0.636924,0.581644,,,,305.44,0.697687,0.605875
296.632,0.637217,0.581802,,,,305.442,0.698051,0.606052
296.634,0.637512,0.581961,,,,305.443,0.698417,0.606229
296.635,0.637805,0.582119,,,,305.445,0.698781,0.606406
296.636,0.638098,0.582277,,,,305.447,0.699144,0.606583
296.638,0.638391,0.582436,,,,305.449,0.699508,0.606759
296.639,0.638684,0.582594,,,,305.451,0.699872,0.606936
296.641,0.638976,0.582752,,,,305.452,0.700237,0.607112
296.642,0.639269,0.58291,,,,305.454,0.700601,0.607289
296.644,0.639562,0.583068,,,,305.456,0.700965,0.607466
296.645,0.639855,0.583226,,,,305.458,0.701329,0.607642
296.646,0.640148,0.583385,,,,305.459,0.701693,0.607819
296.648,0.640443,0.583544,,,,305.461,0.702059,0.607997
296.649,0.640735,0.583702,,,,305.463,0.702423,0.608173
296.651,0.641028,0.58386,,,,305.465,0.702787,0.60835
296.652,0.641321,0.584018,,,,305.466,0.703151,0.608527
296.653,0.641614,0.584177,,,,305.468,0.703516,0.608703
296.655,0.641907,0.584335,,,,305.47,0.703882,0.608881
296.656,0.642199,0.584493,,,,305.472,0.704246,0.609058
296.658,0.642492,0.584651,,,,305.473,0.70461,0.609234
296.659,0.642785,0.584809,,,,305.475,0.704975,0.609411
296.661,0.64308,0.584968,,,,305.477,0.705341,0.609589
296.662,0.643373,0.585127,,,,305.479,0.705705,0.609765
296.663,0.643666,0.585285,,,,305.48,0.706069,0.609942
296.665,0.643958,0.585443,,,,305.482,0.706436,0.61012
296.666,0.644251,0.585601,,,,305.484,0.7068,0.610296
296.668,0.644546,0.58576,,,,305.486,0.707164,0.610473
296.669,0.644839,0.585919,,,,305.488,0.707529,0.61065
296.671,0.645131,0.586077,,,,305.489,0.707895,0.610827
296.672,0.645424,0.586235,,,,305.491,0.70826,0.611004
296.673,0.645717,0.586393,,,,305.493,0.708624,0.611181
296.675,0.64601,0.586551,,,,305.495,0.708988,0.611357
296.676,0.646305,0.586711,,,,305.496,0.709353,0.611534
296.678,0.646597,0.586869,,,,305.498,0.709717,0.611711
296.679,0.64689,0.587027,,,,305.5,0.710083,0.611888
296.68,0.647183,0.587185,,,,305.502,0.710448,0.612065
296.682,0.647477,0.587344,,,,305.503,0.710812,0.612242
296.683,0.64777,0.587502,,,,305.505,0.711177,0.612418
296.685,0.648063,0.587661,,,,305.507,0.711541,0.612595
296.686,0.648356,0.587819,,,,305.509,0.711908,0.612773
296.688,0.648648,0.587977,,,,305.51,0.712272,0.612949
296.689,0.648941,0.588135,,,,305.512,0.712637,0.613126
296.69,0.649236,0.588294,,,,305.514,0.713001,0.613303
296.692,0.649528,0.588453,,,,305.516,0.713367,0.61348
296.693,0.649821,0.588611,,,,305.517,0.713732,0.613657
296.695,0.650114,0.588769,,,,305.519,0.714096,0.613834
296.696,0.650406,0.588927,,,,305.521,0.714463,0.614011
296.698,0.650699,0.589085,,,,305.523,0.714827,0.614188
296.699,0.650994,0.589244,,,,305.525,0.715192,0.614364
296.7,0.651286,0.589403,,,,305.526,0.715558,0.614542
296.702,0.651579,0.589561,,,,305.528,0.715923,0.614719
296.703,0.651872,0.589719,,,,305.53,0.716287,0.614895
296.705,0.652164,0.589877,,,,305.532,0.716654,0.615073
296.706,0.652459,0.590036,,,,305.533,0.717018,0.61525
296.708,0.652752,0.590195,,,,305.535,0.717385,0.615427
